modelId,manufacturerId,modelYearFrom,modelYearTo,modelName,isPassengerCar,isCommercialVehicle,isMotorbike,isLcv,isDriverCab,IsAxle,IsEngine,isBus,isAftermarket,isTractor,isVirtualOEM
8894,80,7/1/1986,12/31/1990,SKYLINE (R31),1,0,0,0,0,0,0,0,0,1,0
8897,80,8/1/1985,5/31/1990,SKYLINE Coupe (R31),1,0,0,0,0,0,0,0,0,1,0
8896,80,7/1/1986,12/31/1990,SKYLINE Estate (R31),1,0,0,0,0,0,0,0,0,1,0
6928,80,3/1/1989,6/30/1993,SKYLINE (R32),1,0,0,0,0,0,0,0,0,1,0
6927,80,3/1/1989,1/31/1995,SKYLINE Coupe (R32),1,0,0,0,0,0,0,0,0,1,0
6930,80,7/1/1993,12/31/1998,SKYLINE (R33),1,0,0,0,0,0,0,0,0,1,0
6929,80,7/1/1993,7/31/2000,SKYLINE Coupe (R33),1,0,0,0,0,0,0,0,0,1,0
8605,80,1/1/1998,1/31/2006,SKYLINE (R34),1,0,0,0,0,0,0,0,0,1,0
8606,80,1/1/1998,2/29/2008,SKYLINE Coupe (R34),1,0,0,0,0,0,0,0,0,1,0
8898,80,8/1/2000,12/31/2007,SKYLINE (V35),1,0,0,0,0,0,0,0,0,1,0
7279,80,1/1/2001,12/31/2007,SKYLINE Coupe (V35),1,0,0,0,0,0,0,0,0,1,0
37285,80,12/1/2006,12/31/2014,SKYLINE (V36),1,0,0,0,0,0,0,0,0,1,0
38328,80,10/1/2007,3/31/2015,SKYLINE Coupe (V36),1,0,0,0,0,0,0,0,0,1,0
37356,80,2/1/2014,null,SKYLINE (_V37),1,0,0,0,0,0,0,0,0,1,0
36230,80,7/1/2009,null,SKYLINE CROSSOVER (_J50),1,0,0,0,0,0,0,0,0,1,0
8546,80,9/1/1996,10/31/2001,STAGEA (WC34),1,0,0,0,0,0,0,0,0,1,0
8545,80,10/1/2001,12/31/2007,STAGEA (M35),1,0,0,0,0,0,0,0,0,1,0
1206,80,8/1/1981,12/31/1985,STANZA Hatchback (T11),1,0,0,0,0,0,0,0,0,1,1
1450,80,8/1/1981,12/31/1985,STANZA (T11),1,0,0,0,0,0,0,0,0,1,1
6931,80,1/1/1986,12/31/1989,STANZA Hatchback (T12),1,0,0,0,0,0,0,0,0,1,0
6932,80,9/1/1985,12/31/1989,STANZA Saloon (T12),1,0,0,0,0,0,0,0,0,1,0
32979,80,9/1/1989,12/31/1992,STANZA Saloon (U12),1,0,0,0,0,0,0,0,0,1,0
1191,80,1/1/1970,2/28/1982,SUNNY (140Y/ 150Y),1,0,0,0,0,0,0,0,0,1,1
1210,80,6/1/1979,2/28/1982,SUNNY Traveller (140Y/ 150Y),1,0,0,0,0,0,0,0,0,1,1
37971,80,6/1/1966,6/30/1970,SUNNY Saloon (B10),1,0,0,0,0,0,0,0,0,1,0
37970,80,6/1/1966,6/30/1970,SUNNY Coupe (B10),1,0,0,0,0,0,0,0,0,1,0
37972,80,6/1/1966,6/30/1970,SUNNY Estate (VB10),1,0,0,0,0,0,0,0,0,1,0
37968,80,6/1/1970,4/30/1974,SUNNY Saloon (B110),1,0,0,0,0,0,0,0,0,1,0
37967,80,6/1/1970,4/30/1974,SUNNY Coupe (KB110),1,0,0,0,0,0,0,0,0,1,0
37969,80,6/1/1970,4/30/1974,SUNNY Estate (B110),1,0,0,0,0,0,0,0,0,1,0
1199,80,3/1/1982,12/31/1990,SUNNY I (B11),1,0,0,0,0,0,0,0,0,1,1
3472,80,3/1/1982,8/31/1990,SUNNY I Traveller (B11),1,0,0,0,0,0,0,0,0,1,1
3607,80,3/1/1982,8/31/1990,SUNNY I Coupe (B11),1,0,0,0,0,0,0,0,0,1,1
1204,80,6/1/1986,9/30/1991,SUNNY II Hatchback (N13),1,0,0,0,0,0,0,0,0,1,1
1200,80,6/1/1986,10/31/1991,SUNNY II (N13),1,0,0,0,0,0,0,0,0,1,1
1216,80,1/1/1986,6/30/1991,SUNNY II Traveller (B12),1,0,0,0,0,0,0,0,0,1,1
1217,80,6/1/1986,6/30/1991,SUNNY II Coupe (B12),1,0,0,0,0,0,0,0,0,1,1
1215,80,10/1/1990,10/31/1995,SUNNY III Liftback (N14),1,0,0,0,0,0,0,0,0,1,1
1214,80,8/1/1990,7/31/1995,SUNNY III Hatchback (N14),1,0,0,0,0,0,0,0,0,1,1
3473,80,5/1/1990,12/31/1996,SUNNY III (N14),1,0,0,0,0,0,0,0,0,1,1
3474,80,11/1/1990,3/31/2000,SUNNY III Traveller (Y10),1,0,0,0,0,0,0,0,0,1,1
4010,80,11/1/1990,3/31/2000,SUNNY III Box (Y10),1,0,0,0,0,0,0,0,0,1,1
6933,80,11/1/1995,4/30/2001,SUNNY III Coupe,1,0,0,0,0,0,0,0,0,1,0
6936,80,7/1/1995,12/31/2003,SUNNY IV Saloon (N16),1,0,0,0,0,0,0,0,0,1,0
6935,80,4/1/2000,9/30/2003,SUNNY IV Hatchback,1,0,0,0,0,0,0,0,0,1,0
6934,80,4/1/2000,9/30/2003,SUNNY IV Coupe,1,0,0,0,0,0,0,0,0,1,0
14452,80,1/1/2011,null,SUNNY,1,0,0,0,0,0,0,0,0,1,0
14424,80,12/1/2005,null,SYLPHY II Saloon (G15),1,0,0,0,0,0,0,0,0,0,1
8623,80,2/1/2003,9/30/2008,TEANA I (J31),1,0,0,0,0,0,0,0,0,1,0
8624,80,6/1/2008,12/31/2013,TEANA II (J32),1,0,0,0,0,0,0,0,0,1,0
13057,80,9/1/2013,null,TEANA III (J33/ L33),1,0,0,0,0,0,0,0,0,1,0
1218,80,7/1/1986,2/29/1996,TERRANO I (WD21),1,0,0,0,0,0,0,0,0,1,1
1226,80,10/1/1992,9/30/2007,TERRANO II (R20),1,0,0,0,0,0,0,0,0,1,1
9837,80,6/1/1998,9/30/2007,TERRANO II Van (R20),1,0,0,0,0,0,0,0,0,1,0
13862,80,9/1/2013,null,TERRANO (D10),1,0,0,0,0,0,0,0,0,1,0
6876,80,10/1/2003,null,TITAN (A60),1,0,0,0,0,0,0,0,0,1,0
14960,80,9/1/2015,null,TITAN (H61),1,0,0,0,0,0,0,0,0,1,0
6452,80,5/1/2004,12/31/2013,TIIDA Saloon (SC11),1,0,0,0,0,0,0,0,0,1,1
6937,80,5/1/2004,12/31/2013,TIIDA Hatchback (C11),1,0,0,0,0,0,0,0,0,1,1
11514,80,8/1/2011,null,TIIDA Saloon (SC12),1,0,0,0,0,0,0,0,0,1,0
13517,80,8/1/2012,null,TIIDA Hatchback (C12),1,0,0,0,0,0,0,0,0,1,0
9538,80,1/1/1994,12/31/1998,TRADE Platform/Chassis,1,0,0,0,0,0,0,0,0,1,1
9537,80,1/1/1996,12/31/2000,TRADE Box Body / Estate,1,0,0,0,0,0,0,0,0,1,1
11326,80,7/1/1988,null,TSURU,1,0,0,0,0,0,0,0,0,1,0
10770,80,9/1/2006,12/31/2012,TSURU Saloon,1,0,0,0,0,0,0,0,0,1,0
10771,80,9/1/2012,null,TSURU Saloon (B13),1,0,0,0,0,0,0,0,0,1,0
11576,80,8/1/2006,null,VERSA I,1,0,0,0,0,0,0,0,0,1,0
11577,80,8/1/2011,null,VERSA II,1,0,0,0,0,0,0,0,0,1,0
6250,80,10/1/1990,4/30/1999,WINGROAD / AD Wagon (_Y10),1,0,0,0,0,0,0,0,0,1,0
13276,80,3/1/1999,12/31/2008,WINGROAD / AD Wagon (_Y11),1,0,0,0,0,0,0,0,0,1,0
37235,80,11/1/2005,null,WINGROAD / AD Wagon (_Y12),1,0,0,0,0,0,0,0,0,1,0
10896,80,1/1/1999,8/31/2008,XTERRA (WD22_),1,0,0,0,0,0,0,0,0,1,0
9622,80,1/1/2005,null,XTERRA (N50),1,0,0,0,0,0,0,0,0,1,0
4784,80,1/1/2001,12/31/2013,X-TRAIL (T30),1,0,0,0,0,0,0,0,0,1,1
6399,80,3/1/2007,7/31/2014,X-TRAIL (T31),1,0,0,0,0,0,0,0,0,1,1
12857,80,10/1/2013,null,X-TRAIL (T32_),1,0,0,0,0,0,0,0,0,1,1
7036,80,10/1/1981,8/31/1990,AD Van (VB11),1,0,0,0,0,0,0,0,0,1,0
6249,80,10/1/1990,4/30/1999,AD Van (Y10),1,0,0,0,0,0,0,0,0,1,0
6913,80,5/1/1999,12/31/2008,AD Van (Y11),1,0,0,0,0,0,0,0,0,1,0
13898,80,12/1/2006,null,AD Van (Y12),1,0,0,0,0,0,0,0,0,1,0
4944,80,4/1/2002,null,INTERSTAR Bus (X70),1,0,0,0,0,0,0,0,0,1,1
4945,80,4/1/2002,null,INTERSTAR Box (X70),1,0,0,0,0,0,0,0,0,1,1
6616,80,8/1/2003,null,INTERSTAR Platform/Chassis,1,0,0,0,0,0,0,0,0,1,1
37188,80,4/1/2003,5/31/2013,NT100 CLIPPER (U71T),1,0,0,0,0,0,0,0,0,0,0
37189,80,4/1/2003,11/30/2011,NV100 CLIPPER Bus (U71W/ U72W),1,0,0,0,0,0,0,0,0,1,0
37234,80,6/1/2012,null,NT100 CLIPPER (DR16T),1,0,0,0,0,0,0,0,0,1,0
14355,80,6/1/2012,null,NV100 CLIPPER Bus (DR17V/ DR64V),1,0,0,0,0,0,0,0,0,1,0
14354,80,6/1/2012,null,NV100 CLIPPER RIO MPV (DR17W/ DR64W),1,0,0,0,0,0,0,0,0,1,0
8660,80,7/1/2010,null,EVALIA Bus,1,0,0,0,0,0,0,0,0,1,1
8659,80,2/1/2010,null,NV200 Box Body / Estate,1,0,0,0,0,0,0,0,0,1,1
37038,80,9/1/2016,null,NV300 Kombi (X82),1,0,0,0,0,0,0,0,0,1,1
37028,80,9/1/2016,null,NV300 Box (X82),1,0,0,0,0,0,0,0,0,1,1
37814,80,9/1/2016,null,NV300 Platform/Chassis (X82),1,0,0,0,0,0,0,0,0,1,0
9842,80,11/1/2011,null,NV400 Bus (X62/ X62B),1,0,0,0,0,0,0,0,0,1,1
9841,80,11/1/2011,null,NV400 Box (X62/ X62B),1,0,0,0,0,0,0,0,0,1,1
9846,80,11/1/2011,null,NV400 Platform/Chassis (X62/ X62B),1,0,0,0,0,0,0,0,0,1,1
35918,80,9/1/2011,null,NV 1500 Standard Cargo Van,1,0,0,0,0,0,0,0,0,1,0
36144,80,9/1/2011,null,NV 2500 Standard Cargo Van,1,0,0,0,0,0,0,0,0,1,0
36145,80,9/1/2011,null,NV 3500 Standard Cargo Van,1,0,0,0,0,0,0,0,0,1,0
11004,80,9/1/2011,null,NV 3500 Standard Passenger Van,1,0,0,0,0,0,0,0,0,1,0
13279,80,1/1/2005,6/30/2013,OTTI (H91/ H92),1,0,0,0,0,0,0,0,0,1,0
38553,80,1/1/2016,null,PICK UP (D22G),1,0,0,0,0,0,0,0,0,1,0
13271,80,3/1/1990,12/31/2000,PRESEA,1,0,0,0,0,0,0,0,0,1,0
4949,80,3/1/2001,null,PRIMASTAR Bus (X83),1,0,0,0,0,0,0,0,0,1,1
4965,80,9/1/2002,null,PRIMASTAR Box (X83),1,0,0,0,0,0,0,0,0,1,1
10593,80,7/1/2002,8/31/2006,PRIMASTAR Platform/Chassis (X83),1,0,0,0,0,0,0,0,0,1,0
7621,80,11/1/1986,3/31/1993,TRADE Box,1,0,0,0,0,0,0,0,0,1,0
7622,80,11/1/1986,6/30/1994,TRADE Platform/Chassis,1,0,0,0,0,0,0,0,0,1,0
7623,80,4/1/1993,10/31/1998,TRADE Box,1,0,0,0,0,0,0,0,0,1,1
7619,80,4/1/1993,10/31/1998,TRADE Platform/Chassis,1,0,0,0,0,0,0,0,0,1,1
7612,80,6/1/1996,10/31/2001,TRADE Bus,1,0,0,0,0,0,0,0,0,1,1
7617,80,6/1/1996,10/31/2001,TRADE Box,1,0,0,0,0,0,0,0,0,1,1
7616,80,6/1/1996,10/31/2001,TRADE Platform/Chassis,1,0,0,0,0,0,0,0,0,1,1
7614,80,11/1/1998,9/30/2004,TRADE Platform/Chassis,1,0,0,0,0,0,0,0,0,1,0
1829,80,7/1/1980,11/30/1988,URVAN Bus (E23),1,0,0,0,0,0,0,0,0,1,1
2088,80,7/1/1980,11/30/1998,URVAN Box (E23),1,0,0,0,0,0,0,0,0,1,1
1222,80,6/1/1986,5/31/1997,URVAN Bus (E24),1,0,0,0,0,0,0,0,0,1,1
5824,80,10/1/1995,11/30/2010,URVAN Bus (E24),1,0,0,0,0,0,0,0,0,1,0
4009,80,6/1/1986,5/31/1997,URVAN Box (E24),1,0,0,0,0,0,0,0,0,1,1
7285,80,10/1/1995,8/31/2000,URVAN Box (E24),1,0,0,0,0,0,0,0,0,1,0
7295,80,10/1/2000,1/31/2012,CARAVAN Bus (E25),1,0,0,0,0,0,0,0,0,1,0
5825,80,10/1/2000,1/31/2012,CARAVAN Box (E25),1,0,0,0,0,0,0,0,0,1,0
13246,80,5/1/2012,null,NV350 / CARAVAN Bus (E26),1,0,0,0,0,0,0,0,0,1,0
36891,80,5/1/2012,null,NV350 Box (E26),1,0,0,0,0,0,0,0,0,1,0
1231,80,6/1/1981,12/31/1987,VANETTE Bus (KC120),1,0,0,0,0,0,0,0,0,1,1
7615,80,7/1/1981,6/30/1987,VANETTE Box (C120),1,0,0,0,0,0,0,0,0,1,1
1230,80,10/1/1986,12/31/2011,VANETTE Bus (C22),1,0,0,0,0,0,0,0,0,1,1
4030,80,10/1/1986,12/31/2011,VANETTE Box (C22),1,0,0,0,0,0,0,0,0,1,1
10756,80,7/1/1992,12/31/2011,VANETTE Platform/Chassis (C22),1,0,0,0,0,0,0,0,0,1,0
37288,80,4/1/1994,5/31/1999,VANETTE Bus (S20),1,0,0,0,0,0,0,0,0,1,0
37299,80,4/1/1994,5/31/1999,VANETTE Box (S20),1,0,0,0,0,0,0,0,0,1,0
37300,80,4/1/1994,5/31/1999,VANETTE Platform/Chassis (S20),1,0,0,0,0,0,0,0,0,1,0
37303,80,9/1/2003,2/29/2012,VANETTE Bus (S21),1,0,0,0,0,0,0,0,0,1,0
37302,80,9/1/2003,2/29/2012,VANETTE Box (S21),1,0,0,0,0,0,0,0,0,1,0
37228,80,6/1/1999,null,VANETTE Platform/Chassis (S21),1,0,0,0,0,0,0,0,0,1,0
3545,80,9/1/1994,5/31/2001,VANETTE CARGO Bus (HC 23),1,0,0,0,0,0,0,0,0,1,1
3543,80,9/1/1994,5/31/2002,VANETTE CARGO Box (HC 23),1,0,0,0,0,0,0,0,0,1,1
8883,80,7/1/1988,9/30/1992,XFN Pickup,1,0,0,0,0,0,0,0,0,1,0
6263,80,1/1/1982,9/30/1993,CABSTAR (F22/ H40),1,0,0,0,0,0,0,0,0,1,1
6265,80,7/1/1992,9/30/2011,CABSTAR (F23/ H41/ H42),1,0,0,0,0,0,0,0,0,1,0
6264,80,7/1/1992,11/30/2006,CABSTAR E (TL_/ VL_),1,0,0,0,0,0,0,0,0,1,1
34634,80,9/1/2006,12/31/2013,CABSTAR (F24M/ F24W),1,0,0,0,0,0,0,0,0,1,1
36484,80,8/1/2009,null,NT400 CABSTAR (F24F),1,0,0,0,0,0,0,0,0,1,1
37260,80,9/1/2016,null,NT400 CABSTAR Dumptruck (F24F),1,0,0,0,0,0,0,0,0,1,1
65006,80,null,null,DATSUN,1,0,0,0,0,0,0,0,0,0,1
65007,80,null,null,PICK UP,1,0,0,0,0,0,0,0,0,0,1
65008,80,null,null,VANETTE,1,0,0,0,0,0,0,0,0,0,1
7849,2910,10/1/2007,null,OTING Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,0,1
6700,2910,4/1/1999,10/31/2005,EQ D22 Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,0,1
6701,2910,4/1/1999,10/31/2005,D22 Pickup (D22),1,0,0,0,0,0,0,0,0,1,0
36912,2910,1/1/2011,1/31/2012,D22 NP300 Pickup (D22),1,0,0,0,0,0,0,0,0,1,0
11741,2910,11/1/2013,null,JUN FENG,1,0,0,0,0,0,0,0,0,0,1
11531,2910,6/1/2010,null,NV200 MPV (M20),1,0,0,0,0,0,0,0,0,1,0
38083,2910,6/1/2017,null,NAVARA Pickup (D23),1,0,0,0,0,0,0,0,0,1,0
6408,2910,6/1/2002,null,PALADIN (WD22),1,0,0,0,0,0,0,0,0,1,0
13570,2910,9/1/2006,null,RUI QI,1,0,0,0,0,0,0,0,0,0,1
8530,2910,10/1/2009,null,SHUAIKE,1,0,0,0,0,0,0,0,0,0,1
38668,2910,4/1/2018,null,TERRA Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
7842,2910,10/1/2007,null,YUXUAN MPV,1,0,0,0,0,0,0,0,0,1,0
7977,3141,4/1/2000,12/31/2006,BLUEBIRD (G10),1,0,0,0,0,0,0,0,0,1,0
8089,3141,1/1/2005,null,BLUEBIRD SYLPHY / SYLPHY CLASSIC (G11),1,0,0,0,0,0,0,0,0,1,0
8091,3141,10/1/2006,1/31/2010,GENISS / LIVINA GENISS MPV,1,0,0,0,0,0,0,0,0,1,0
38096,3141,7/1/2017,null,KICKS Closed Off-Road Vehicle (P15),1,0,0,0,0,0,0,0,0,1,0
14814,3141,10/1/2015,null,LANNIA (U15),1,0,0,0,0,0,0,0,0,1,0
10077,3141,4/1/2007,3/31/2010,LIVINA Hatchback,1,0,0,0,0,0,0,0,0,1,0
9848,3141,3/1/2010,null,LIVINA Hatchback,1,0,0,0,0,0,0,0,0,1,0
9849,3141,3/1/2010,null,LIVINA C-GEAR,1,0,0,0,0,0,0,0,0,1,0
10657,3141,8/1/2010,null,MARCH (K13),1,0,0,0,0,0,0,0,0,1,0
38288,3141,10/1/2015,null,QASHQAI (J11),1,0,0,0,0,0,0,0,0,0,1
36736,3141,4/1/2016,null,MAXIMA (A36),1,0,0,0,0,0,0,0,0,1,0
9847,3141,9/1/2011,null,MURANO II (Z51),1,0,0,0,0,0,0,0,0,1,0
14614,3141,8/1/2015,null,MURANO III (Z52),1,0,0,0,0,0,0,0,0,1,0
8267,3141,12/1/2007,null,QASHQAI (J10),1,0,0,0,0,0,0,0,0,1,0
7978,3141,6/1/2003,12/31/2007,SUNNY (N16),1,0,0,0,0,0,0,0,0,1,0
9839,3141,12/1/2010,null,SUNNY (N17),1,0,0,0,0,0,0,0,0,1,0
11147,3141,7/1/2012,3/31/2016,SYLPHY (B17),1,0,0,0,0,0,0,0,0,1,0
7976,3141,9/1/2004,6/30/2008,TEANA (J31),1,0,0,0,0,0,0,0,0,1,0
9808,3141,6/1/2008,null,TEANA (J32Z),1,0,0,0,0,0,0,0,0,1,0
38163,3141,1/1/2013,null,TEANA (L33Z),1,0,0,0,0,0,0,0,0,1,0
14252,3141,1/1/2014,null,TEANA GONGJUE (J33),1,0,0,0,0,0,0,0,0,0,1
36926,3141,7/1/2016,null,TEANA,1,0,0,0,0,0,0,0,0,1,0
8268,3141,7/1/2005,null,TIIDA QIDA Hatchback (C11),1,0,0,0,0,0,0,0,0,1,0
36768,3141,5/1/2016,null,TIIDA QIDA Hatchback (C13Z),1,0,0,0,0,0,0,0,0,1,0
8269,3141,4/1/2005,null,TIIDA YIDA Saloon (C11),1,0,0,0,0,0,0,0,0,1,0
9840,3141,5/1/2011,null,TIIDA Hatchback (C12),1,0,0,0,0,0,0,0,0,1,0
8270,3141,11/1/2008,12/31/2014,X-TRAIL (T31),1,0,0,0,0,0,0,0,0,1,0
36910,3141,2/1/2014,null,X-TRAIL (T32),1,0,0,0,0,0,0,0,0,1,0
37174,4613,11/1/2016,null,N1S,1,0,1,0,0,0,0,0,0,1,1
13394,3625,1/1/1999,12/31/2001,M10,1,0,0,0,0,0,0,0,0,1,0
13334,3625,6/1/2000,12/31/2005,M12,1,0,0,0,0,0,0,0,0,1,0
13333,3625,10/1/2006,6/30/2011,M15,1,0,0,0,0,0,0,0,0,1,0
13329,3625,6/1/2004,12/31/2006,M400,1,0,0,0,0,0,0,0,0,1,0
9586,3625,8/1/2009,null,M600,1,0,0,0,0,0,0,0,0,1,0
37941,4723,12/1/2011,null,COMMANDO,1,0,1,0,0,0,0,0,0,1,0
37942,4723,8/1/2016,null,DOMINATOR,1,0,1,0,0,0,0,0,0,1,0
1736,81,1/1/1963,12/31/1972,1000,1,0,0,0,0,0,0,0,0,1,1
1739,81,9/1/1969,11/30/1971,1200,1,0,0,0,0,0,0,0,0,1,1
1735,81,8/1/1961,3/31/1974,PRINZ,1,0,0,0,0,0,0,0,0,1,1
36971,81,1/1/1964,12/31/1967,PRINZ,1,0,0,0,0,0,0,0,0,1,1
36970,81,1/1/1959,12/31/1967,SPORTPRINZ,1,0,0,0,0,0,0,0,0,1,1
4062,81,10/1/1967,7/31/1977,RO 80,1,0,0,0,0,0,0,0,0,1,1
3523,81,1/1/1964,12/31/1968,SPIDER,1,0,0,0,0,0,0,0,0,1,1
1737,81,7/1/1965,11/30/1971,TT,1,0,0,0,0,0,0,0,0,1,1
1738,81,2/1/1967,11/30/1971,TTS,1,0,0,0,0,0,0,0,0,1,1
33021,1141,9/1/1990,12/31/1999,88 Saloon,1,0,0,0,0,0,0,0,0,1,0
11891,1141,9/1/1991,12/31/1998,ACHIEVA Saloon,1,0,0,0,0,0,0,0,0,1,0
33023,1141,9/1/1991,12/31/1997,ACHIEVA Coupe,1,0,0,0,0,0,0,0,0,1,0
33026,1141,9/1/1998,12/31/2004,ALERO Saloon,1,0,0,0,0,0,0,0,0,1,0
33025,1141,9/1/1998,12/31/2004,ALERO Coupe,1,0,0,0,0,0,0,0,0,1,0
38411,1141,9/1/1994,12/31/1999,AURORA Saloon,1,0,0,0,0,0,0,0,0,1,0
33027,1141,9/1/2000,12/31/2003,AURORA Saloon,1,0,0,0,0,0,0,0,0,1,0
33029,1141,9/1/1990,12/31/1994,BRAVADA Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
35351,1141,9/1/1995,12/31/2001,BRAVADA Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
35352,1141,9/1/2001,12/31/2004,BRAVADA Closed Off-Road Vehicle,1,0,0,0,0,0,0,0,0,1,0
33032,1141,9/1/1985,12/31/1987,CALAIS Saloon,1,0,0,0,0,0,0,0,0,0,0
33030,1141,9/1/1984,12/31/1985,CALAIS Convertible,1,0,0,0,0,0,0,0,0,0,0
33031,1141,9/1/1984,12/31/1987,CALAIS Coupe,1,0,0,0,0,0,0,0,0,0,0
33034,1141,9/1/1974,12/31/1976,CUSTOM CRUISER Estate,1,0,0,0,0,0,0,0,0,0,0
35353,1141,9/1/1976,12/31/1990,CUSTOM CRUISER Estate,1,0,0,0,0,0,0,0,0,0,0
14666,1141,9/1/1990,12/31/1992,CUSTOM CRUISER Estate,1,0,0,0,0,0,0,0,0,1,0
33035,1141,9/1/1961,12/31/1963,CUTLASS Saloon,1,0,0,0,0,0,0,0,0,0,0
10408,1141,9/1/1963,12/31/1967,CUTLASS Saloon,1,0,0,0,0,0,0,0,0,0,0
10409,1141,9/1/1968,12/31/1972,CUTLASS Saloon,1,0,0,0,0,0,0,0,0,0,0
33037,1141,9/1/1973,12/31/1977,CUTLASS Saloon,1,0,0,0,0,0,0,0,0,0,0
35361,1141,9/1/1977,12/31/1981,CUTLASS Saloon,1,0,0,0,0,0,0,0,0,0,0
10410,1141,9/1/1995,12/31/1999,CUTLASS Saloon,1,0,0,0,0,0,0,0,0,1,0
33038,1141,9/1/1975,12/31/1977,CUTLASS Estate,1,0,0,0,0,0,0,0,0,0,0
35360,1141,9/1/1977,12/31/1979,CUTLASS Estate,1,0,0,0,0,0,0,0,0,0,0
33036,1141,9/1/1974,12/31/1977,CUTLASS Coupe,1,0,0,0,0,0,0,0,0,0,0
35362,1141,9/1/1977,12/31/1988,CUTLASS Coupe,1,0,0,0,0,0,0,0,0,0,0
14775,1141,9/1/1987,12/31/1997,CUTLASS Coupe,1,0,0,0,0,0,0,0,0,1,0
35908,1141,9/1/1994,12/31/1996,CUTLASS Coupe,1,0,0,0,0,0,0,0,0,0,0
33040,1141,9/1/1987,12/31/1991,CUTLASS CALAIS Saloon,1,0,0,0,0,0,0,0,0,1,0
33039,1141,9/1/1977,12/31/1984,CUTLASS CALAIS Coupe,1,0,0,0,0,0,0,0,0,0,0
35363,1141,9/1/1984,12/31/1991,CUTLASS CALAIS Coupe,1,0,0,0,0,0,0,0,0,1,0
33043,1141,9/1/1981,12/31/1988,CUTLASS CIERA,1,0,0,0,0,0,0,0,0,1,0
6877,1141,1/1/1989,12/31/1996,CUTLASS CIERA,1,0,0,0,0,0,0,0,0,1,0
33044,1141,9/1/1983,12/31/1988,CUTLASS CIERA Estate,1,0,0,0,0,0,0,0,0,1,0
11826,1141,9/1/1988,12/31/1996,CUTLASS CIERA Estate,1,0,0,0,0,0,0,0,0,1,0
33042,1141,9/1/1981,12/31/1988,CUTLASS CIERA Coupe,1,0,0,0,0,0,0,0,0,1,0
11824,1141,9/1/1988,12/31/1996,CUTLASS CIERA Coupe,1,0,0,0,0,0,0,0,0,1,0
33046,1141,9/1/1979,12/31/1983,CUTLASS CRUISER Estate,1,0,0,0,0,0,0,0,0,0,0
11827,1141,9/1/1983,12/31/1994,CUTLASS CRUISER Estate,1,0,0,0,0,0,0,0,0,1,0
33048,1141,9/1/1974,12/31/1975,CUTLASS SALON Saloon,1,0,0,0,0,0,0,0,0,0,0
35359,1141,9/1/1977,12/31/1981,CUTLASS SALON Saloon,1,0,0,0,0,0,0,0,0,0,0
33047,1141,9/1/1974,12/31/1977,CUTLASS SALON Coupe,1,0,0,0,0,0,0,0,0,0,0
35358,1141,9/1/1977,12/31/1987,CUTLASS SALON Coupe,1,0,0,0,0,0,0,0,0,0,0
33052,1141,9/1/1974,12/31/1977,CUTLASS SUPREME Saloon,1,0,0,0,0,0,0,0,0,0,0
10944,1141,1/1/1977,12/31/1988,CUTLASS SUPREME Saloon,1,0,0,0,0,0,0,0,0,0,0
10932,1141,10/1/1988,9/30/1997,CUTLASS SUPREME Saloon,1,0,0,0,0,0,0,0,0,1,0
33053,1141,9/1/1974,12/31/1977,CUTLASS SUPREME Estate,1,0,0,0,0,0,0,0,0,0,0
33050,1141,9/1/1987,12/31/1995,CUTLASS SUPREME Convertible,1,0,0,0,0,0,0,0,0,1,0
33051,1141,9/1/1974,12/31/1977,CUTLASS SUPREME Coupe,1,0,0,0,0,0,0,0,0,0,0
35354,1141,9/1/1977,12/31/1988,CUTLASS SUPREME Coupe,1,0,0,0,0,0,0,0,0,0,0
3525,1141,9/1/1987,12/31/1997,CUTLASS SUPREME Coupe,1,0,0,0,0,0,0,0,0,1,1
33054,1141,9/1/1975,12/31/1976,CUTLASS TIARA Coupe,1,0,0,0,0,0,0,0,0,0,0
33057,1141,9/1/1966,12/31/1974,DELTA 88 Saloon,1,0,0,0,0,0,0,0,0,0,0
33060,1141,9/1/1974,12/31/1976,DELTA 88 Saloon,1,0,0,0,0,0,0,0,0,0,0
35364,1141,9/1/1976,12/31/1985,DELTA 88 Saloon,1,0,0,0,0,0,0,0,0,1,0
11376,1141,1/1/1986,12/31/1991,DELTA 88,1,0,0,0,0,0,0,0,0,1,0
33058,1141,9/1/1974,12/31/1975,DELTA 88 Convertible,1,0,0,0,0,0,0,0,0,0,0
33059,1141,9/1/1974,12/31/1976,DELTA 88 Coupe,1,0,0,0,0,0,0,0,0,0,0
35366,1141,9/1/1976,12/31/1986,DELTA 88 Coupe,1,0,0,0,0,0,0,0,0,1,0
35367,1141,9/1/1985,12/31/1991,DELTA 88 Coupe,1,0,0,0,0,0,0,0,0,0,0
33067,1141,9/1/1961,12/31/1972,F85 Saloon,1,0,0,0,0,0,0,0,0,0,0
33069,1141,9/1/1981,12/31/1988,FIRENZA Saloon,1,0,0,0,0,0,0,0,0,1,0
33071,1141,9/1/1981,12/31/1987,FIRENZA Hatchback,1,0,0,0,0,0,0,0,0,1,0
